order_id,ma_don,ma_cua_hang,ngay,ten_khach,so_dien_thoai,thanh_tien,nhan_vien,ghi_chu
15754,HD00639,MM021,2026.05.19,Duong Kim Tam,0368801046,50607000,Chị Cường,Đã xuất hóa đơn VAT
15755,HD00642,MM004,01/02/2026,Hồ Xuân Đạt,84936765761,750000,Chị Ngân,
15756,MM001-0707,MM001,2025.10.15,Hồ Tuấn An,0980778940,11990000,Chị Sơn,
15757,MM021-0640,MM021,09/09/2025,Hồ Tuấn An,0980778940,2490000,Anh Đạt,Đã xuất hóa đơn VAT
15758,MM014-0651,MM014,09/11/2025,Hồ Tuấn An,0980 778 940,41930000,Anh Huy,Đã xuất hóa đơn VAT
15759,HD00649,MM002,04/03/2026,PHAN ANH VINH,0337245260,250000,Chị Lâm,
15760,MM005-0641,MM005,03/11/2024,Võ Quang Quân,84824476399,7115500,Anh Đạt,
15761,HD00649,MM013,13-10-24,Trần Gia Tâm,0394 071 859,50980000,Chị Quân,Khách hẹn lấy sau
15762,MM015-0648,MM015,21/08/2025,Hồ Gia Duy,0708862768,590000,Chị Trang,Khách hẹn lấy sau
15763,HD00639,MM023,14-2-26,Hồ Đức Phúc,0977973278,2365500,Chị Giang,Trả góp 0%
15764,HD00673,MM017,23/04/2026,Hồ Đức Phúc,0977973278,450000,Anh Long,Khách hẹn lấy sau
15765,MM001-0708,MM001,15/01/2026,Hồ Đức Phúc,0977973278,1890000,Chị Thu,Đã xuất hóa đơn VAT
15766,MM001-0709,MM001,22/07/2024,Bùi Gia Hà,,9490000,Chị Nga,Khách hẹn lấy sau
15767,MM007-0633,MM007,19/12/2024,Đặng Ngọc Đạt,0817803993,5391000,Chị Mỹ,Trả góp 0%
15768,HD00640,MM023,26/07/2026,Dang Ngoc Dat,0817803993,316800,Chị Hà,
15769,HD00674,MM011,28/07/2026,Đặng Ngọc Đạt,0817803993,11980000,Chị Trang,
15770,HD00650,MM002,10/10/2025,Đặng Ngọc Đạt,0817803993,6104000,Chị Mỹ,
15771,MM008-0650,MM008,11/05/2025,LÊ XUÂN LONG,0976302208,4740500,Anh Mỹ,Đã xuất hóa đơn VAT
15772,HD00651,MM008,27/07/2024,Phan Kim Oanh,0356 554 526,10702500,Anh Tú,
15773,MM014-0652,MM014,2025.06.25,Hồ Ngọc Phương,0392435439,590000,Chị Lâm,
15774,HD00682,MM024,9-9-25,Ho Ngoc Phuong,0392435439,4990000,Anh Lâm,
15775,MM004-0643,MM004,07/10/2025,Hồ Ngọc Phương,0392435439,18031000,Chị Tuyết,Đã xuất hóa đơn VAT
15776,HD00642,MM005,18/07/2024,Hồ Ngọc Phương,0392435439,17091000,Anh Yến,
15777,HD00669,MM006,10/09/2025,Dương Đức Như,0898524957,4980000,Anh Ngân,
15778,MM023-0641,MM023,05/08/2024,Duong Duc Nhu,0898524957,18980000,Chị Quân,Trả góp 0%
15779,MM006-0670,MM006,8-11-24,Vũ Kim Thắng,0887819092,2241000,Chị Vy,
15780,HD00698,MM018,11/09/2025,Vũ Kim Thắng,0887819092,4590000,Chị Quân,
15781,HD00643,MM012,03/05/2025,Đặng Xuân Linh,0324399380,10791000,Chị Nam,Khách hẹn lấy sau
15782,HD00674,MM017,09/03/2025,HOÀNG MINH TRANG,0330880026,4491000,Chị Cường,
15783,MM011-0675,MM011,24/09/2024,Hoàng Minh Trang,0330880026,3315500,Anh Ngân,
15784,HD00645,MM020,2026.03.18,Phạm Xuân Hạnh,0864401011,7990000,Chị Trang,Đã xuất hóa đơn VAT
15785,MM002-0651,MM002,14-8-26,Hồ Gia Nhung,,29845500,Anh Tú,
15786,HD00642,MM023,01/02/2025,Ngô Hoài Thảo,0361991394,7080000,Chị Ngân,Đã xuất hóa đơn VAT
15787,HD00649,MM015,01/11/2024,Lý Kim Huy,0766334876,55980000,Chị Duy,
15788,HD00652,MM002,2024.12.14,Ly Kim Huy,0766334876,28005500,Chị Vinh,
15789,HD00683,MM024,19-9-24,Lý Kim Huy,84766334876,80352000,Chị Huy,Trả góp 0%
15790,HD00671,MM006,01/01/2025,Lê Xuân Phong,0864214167,9990000,Anh Khoa,Đã xuất hóa đơn VAT
15791,MM003-0650,MM003,2024.10.31,VÕ XUÂN CƯỜNG,0962740582,25191000,Anh Khánh,Khách hẹn lấy sau
15792,MM017-0675,MM017,05/10/2025,Võ Xuân Cường,0962740582,7990000,Chị Duy,Đã xuất hóa đơn VAT
15793,HD00643,MM023,18-7-25,Võ Hoài Vinh,0895781581,320000,Anh Huy,Trả góp 0%
15794,HD00684,MM024,21/09/2025,Võ Hoài Vinh,0895781581,11990000,Anh Tâm,Khách hẹn lấy sau
15795,HD00699,MM018,14-6-25,VÕ HOÀI VINH,0895 781 581,18990000,Anh Huy,
15796,HD00643,MM005,08/12/2024,Vũ Hoài Tú,0380261445,6490000,Chị Quân,
15797,MM013-0650,MM013,3-11-25,Võ Thị Phương,0789746613,11990000,Anh Tú,
15798,HD00676,MM011,01/02/2026,Lê Tuấn Tú,0361948406,4990000,Chị Ngân,
15799,HD00672,MM006,17/05/2026,Lê Tuấn Tú,0361948406,2990000,Chị Đạt,
15800,HD00677,MM011,04/11/2024,Lê Tuấn Tú,0361948406,1500000,Anh Bình,
15801,HD00652,MM008,07/01/2025,Nguyen Gia Son,0327347164,9490000,Anh Thu,
15802,HD00651,MM003,15-11-24,Phạm Anh Hạnh,0790 871 619,4740500,Chị Giang,Đã xuất hóa đơn VAT
15803,HD00710,MM001,19/08/2024,Phạm Anh Hạnh,0790871619,2680000,Chị Yến,Đã xuất hóa đơn VAT
15804,HD00676,MM017,19/07/2025,VŨ ĐỨC LINH,0970158304,18040500,Anh Lâm,Đã xuất hóa đơn VAT
15805,HD00700,MM018,10/12/2024,Vũ Đức Linh,0970158304,4980000,Anh Thảo,
15806,HD00677,MM017,31-7-26,Vũ Xuân Lan,0330160565,712500,Chị Hoa,Khách hẹn lấy sau
15807,HD00644,MM023,1-3-25,Vu Hoai Mai,0935305272,11990000,Chị Sơn,
15808,HD00637,MM010,30-7-25,Hoàng Anh Trung,0887028331,22980000,Anh Huy,Đã xuất hóa đơn VAT
15809,HD00646,MM020,22/05/2025,Vũ Hoài Phong,0835149956,11691000,Anh Giang,
15810,HD00638,MM010,2025.08.13,Do Thi An,84395585520,5990000,Anh Đạt,Khách hẹn lấy sau
15811,HD00636,MM009,2024.10.25,Lý Anh Thảo,0835521508,4740500,Anh Thu,Trả góp 0%
15812,HD00678,MM017,22/01/2026,Trần Xuân An,0778889460,6917500,Anh Long,Khách hẹn lấy sau
15813,HD00644,MM005,05/07/2024,Trần Hoài Lan,0799862862,237500,Chị Yến,Đã xuất hóa đơn VAT
15814,HD00641,MM021,06/06/2026,Dương Anh Tâm,0935416611,7990000,Chị Duy,Đã xuất hóa đơn VAT
15815,MM015-0650,MM015,22-7-25,Dương Anh Tâm,0935416611,11080000,Chị Huy,
15816,MM024-0685,MM024,2025.02.11,Nguyễn Xuân Hạnh,0760747261,7990000,Chị Đạt,Khách hẹn lấy sau
15817,HD00653,MM008,21-10-25,Vu Thi Khoa,0379 584 271,13691000,Chị Nam,
15818,HD00653,MM002,25/03/2026,Đỗ Kim Nga,0984 288 455,5690500,Chị Yến,
15819,HD00637,MM009,2025.06.16,Vũ Ngọc Dung,0913295869,8541000,Anh Hiếu,Đã xuất hóa đơn VAT
15820,MM008-0654,MM008,2026.07.17,VŨ NGỌC DUNG,0913295869,27990000,Anh Yến,
15821,HD00644,MM004,2025.02.19,Pham Gia Trung,0372486248,2490000,Anh Đạt,
15822,HD00642,MM021,22/10/2024,Dương Hữu Oanh,0397 464 141,2840500,Chị Sơn,
15823,MM024-0686,MM024,18-3-25,Trần Thanh Tuyết,0351720472,25191000,Chị Hiếu,
15824,HD00711,MM001,2025.01.08,Trần Ngọc Khánh,0931753688,18990000,Chị Hiếu,
15825,HD00712,MM001,2025.03.13,Hoàng Kim Oanh,0869848349,5990000,Chị Trang,Đã xuất hóa đơn VAT
15826,HD00645,MM023,31/07/2025,Bùi Hoài An,84899605526,25191000,Anh Lâm,
15827,HD00644,MM012,28/11/2024,Bùi Hoài An,0899605526,120000,Anh Huy,Trả góp 0%
15828,HD00652,MM003,26/06/2025,Bùi Hoài An,0899605526,4990000,Chị An,Đã xuất hóa đơn VAT
15829,MM014-0653,MM014,07/08/2026,Huỳnh Văn Phúc,0830070117,16022000,Anh Bình,
15830,MM003-0653,MM003,23/03/2026,Duong Tuan Cuong,0780736239,6670500,Chị Thu,Trả góp 0%
15831,MM010-0639,MM010,2025.01.03,Vu Hoai Son,0332607927,11390500,Chị Long,Trả góp 0%
15832,HD00645,MM004,01/11/2024,Hoàng Quang Long,0327575854,225000,Anh Bình,Khách hẹn lấy sau
15833,MM009-0638,MM009,2024.11.20,Hoàng Quang Long,84327575854,36990000,Chị Quân,Khách hẹn lấy sau
15834,MM011-0678,MM011,12-10-24,Hoàng Quang Long,0327575854,4491000,Chị Hiếu,Đã xuất hóa đơn VAT
15835,MM004-0646,MM004,13/12/2025,ĐẶNG KIM QUYÊN,0830063471,7730500,Chị Hiếu,Khách hẹn lấy sau
15836,MM023-0646,MM023,12/05/2026,Phan Ngọc Tâm,0960971210,7191000,Chị Ngân,Khách hẹn lấy sau
15837,HD00651,MM015,24/09/2025,Đặng Minh Huy,0933963140,2691000,Chị Nga,Trả góp 0%
15838,HD00695,MM019,22/08/2024,Đặng Minh Huy,0933963140,9015500,Chị Nam,
15839,HD00679,MM011,25/07/2024,Le Bao Hai,84790477482,25992000,Chị Thu,
15840,HD00713,MM001,15/11/2024,Lê Bảo Hải,0790477482,9990000,Anh Hoa,Đã xuất hóa đơn VAT
15841,HD00645,MM012,20-3-25,Lê Bảo Hải,0790477482,14970000,Anh Tú,Khách hẹn lấy sau
15842,HD00640,MM010,09/01/2025,Dương Kim Hà,0902908806,20371000,Chị Vy,Khách hẹn lấy sau
15843,HD00701,MM018,09/10/2024,Đặng Quang Oanh,0339297451,12990000,Chị An,Đã xuất hóa đơn VAT
15844,MM018-0702,MM018,27/09/2024,Đặng Quang Oanh,0339297451,2490000,Anh Giang,Đã xuất hóa đơn VAT
15845,HD00652,MM015,06/11/2025,Hoàng Ngọc Tuyết,0980106444,35140500,Chị Đạt,Khách hẹn lấy sau
15846,HD00654,MM002,06/05/2026,HOÀNG NGỌC TUYẾT,0980106444,27810000,Anh Mỹ,Trả góp 0%
15847,MM010-0641,MM010,2025.03.23,Hoàng Ngọc Tuyết,,5841000,Chị Duy,
15848,MM020-0647,MM020,28/08/2024,Vu Quang Dat,0362121722,9015500,Chị Mỹ,
15849,HD00714,MM001,30-8-24,Tran Tuan Binh,0770718116,2490000,Anh Huy,Khách hẹn lấy sau
15850,HD00654,MM014,29/08/2026,Hoàng Thanh Hà,84360537979,17091000,Anh Khoa,Trả góp 0%
15851,HD00700,MM022,2026.08.18,Hoàng Thanh Hà,0360537979,3141000,Anh Đạt,
15852,HD00651,MM013,24/08/2024,Phạm Kim Thắng,0357031580,30510500,Chị Quân,Đã xuất hóa đơn VAT
15853,HD00680,MM011,2026.07.14,Lê Thanh Hoa,0343650426,450000,Anh Tú,
15854,HD00673,MM006,11-12-25,Phạm Đức Nam,0376564242,27990000,Chị Đạt,
15855,MM019-0696,MM019,21/10/2024,Huynh Thi Giang,0850614565,4740500,Chị An,
15856,MM004-0647,MM004,16/03/2025,Ngô Thị Lan,0785474602,750000,Chị Sơn,Đã xuất hóa đơn VAT
15857,MM006-0674,MM006,2026.06.17,Hoàng Hoài Oanh,0941739578,12980000,Chị Lan,
15858,MM016-0627,MM016,21/04/2026,Hồ Hoài Hạnh,0946079211,18040500,Anh Trung,
15859,MM017-0679,MM017,2026.04.04,Lý Hoài Lan,0977452595,4990000,Anh Bình,
15860,MM013-0652,MM013,01/03/2025,Lý Hoài Lan,,4990000,Anh Thảo,
15861,HD00648,MM004,,Hồ Gia Tuyết,0827727453,120000,Chị Long,Khách hẹn lấy sau
15862,HD00703,MM018,2024.10.16,Hồ Gia Tuyết,0827727453,33291000,Anh Huy,
15863,HD00649,MM004,03/02/2026,Hoàng Kim Giang,84861590987,18990000,Anh Duy,Trả góp 0%
15864,MM021-0643,MM021,18/08/2026,Hoàng Kim Giang,0861 590 987,,Anh Đạt,
15865,MM001-0715,MM001,27/02/2026,DƯƠNG MINH KHOA,0393919963,9.490.500đ,Anh Mỹ,
15866,MM006-0675,MM006,15/02/2025,Đỗ Anh Yến,0399026773,32310000,Chị Trang,Trả góp 0%
15867,HD00648,MM020,2025.03.17,Đỗ Anh Yến,84399026773,6516000,Chị Quân,
15868,MM018-0704,MM018,05/04/2026,Đỗ Anh Yến,0399026773,,Chị Thu,
15869,MM016-0628,MM016,7-11-25,Lê Đức Cường,,304000,Chị Duy,
15870,MM015-0653,MM015,28/12/2024,Lê Kim Dung,0820800292,7681000,Chị Vinh,Trả góp 0%
15871,HD00649,MM020,2024.08.09,Lê Kim Dung,0820800292,18040500,Chị An,Đã xuất hóa đơn VAT
15872,HD00687,MM024,2026.04.26,Đỗ Tuấn Hà,0840081161,4656500,Chị Hải,Đã xuất hóa đơn VAT
15873,MM012-0646,MM012,2026.03.29,Đỗ Tuấn Hà,0840081161,39597500,Chị Vinh,
15874,HD00644,MM021,03/12/2025,Trần Hữu Phong,0337 311 558,11990000,Anh Thảo,
15875,MM012-0647,MM012,23/11/2025,Phan Thị Dung,0388776957,7191000,Chị Duy,Trả góp 0%
15876,HD00654,MM015,10-7-25,Đặng Bảo Khoa,0355998051,34116000,Anh Trung,Đã xuất hóa đơn VAT
15877,HD00629,MM016,05/05/2026,Ngô Tuấn Như,0827 653 565,36990000,Chị Giang,
15878,HD00681,MM011,13/12/2024,Vũ Đức Như,0793373422,1890000,,Trả góp 0%
15879,MM020-0650,MM020,07/11/2024,Nguyễn Xuân Quân,0776701609,171000,Anh Như,Khách hẹn lấy sau
15880,HD00645,MM005,19/11/2024,Lê Bảo Trung,0882125718,8541000,Chị Nga,Khách hẹn lấy sau
15881,MM011-0682,MM011,01/08/2025,Le Bao Trung,0882125718,13392000,Anh Hiếu,
15882,HD00634,MM007,20/06/2025,Le Bao Trung,0882125718,20691000,Chị Đạt,Khách hẹn lấy sau
15883,HD00630,MM016,6-1-26,Lê Bảo Trung,0882125718,12990000,Chị Huy,Trả góp 0%
15884,MM020-0651,MM020,27-1-26,Phan Anh Lan,,7990000,,Đã xuất hóa đơn VAT
15885,HD00716,MM001,25-8-24,Dương Tuấn Bình,0949076969,180500,Chị Mỹ,Đã xuất hóa đơn VAT
15886,HD00652,MM020,2025.06.24,Vu Duc Phuc,0933391655,590000,Chị An,
15887,MM020-0653,MM020,13/12/2024,Vũ Đức Phúc,0933391655,2840500,Chị Hải,Khách hẹn lấy sau
15888,HD00688,MM024,15/05/2025,Vũ Đức Phúc,0933391655,2990000,Anh Đạt,Khách hẹn lấy sau
15889,MM004-0650,MM004,11-8-26,Đỗ Anh Đạt,0384 771 249,4990000,Anh Phương,Khách hẹn lấy sau
15890,MM005-0646,MM005,2025.04.07,Đỗ Anh Đạt,0384 771 249,2490000,Chị Vinh,
15891,HD00639,MM009,21/05/2026,Đỗ Tuấn Hoa,0365797184,21671000,Chị An,
15892,MM009-0640,MM009,,Hoàng Ngọc Yến,84867559308,712500,Chị Hải,
15893,HD00655,MM008,02/09/2024,HOÀNG NGỌC YẾN,0867559308,36990000,,
15894,MM008-0656,MM008,10/06/2025,Hoàng Ngọc Yến,0867559308,1795500,Chị Hoa,
15895,HD00654,MM003,29/03/2025,Bui Ngoc Lan,0851514853,3141000,Chị Trang,Trả góp 0%
15896,HD00697,MM019,03/11/2024,BÙI NGỌC LAN,0851514853,6715000,Anh Phong,
15897,MM015-0655,MM015,2025.01.23,Bui Ngoc Lan,84851514853,7191000,Anh Huy,Trả góp 0%
15898,HD00717,MM001,19/09/2025,HỒ QUANG HÀ,0703874521,33291000,Chị Cường,
15899,MM003-0655,MM003,24/09/2025,HỒ QUANG HÀ,0703874521,5841000,Anh Phương,
15900,MM015-0656,MM015,2025.10.20,Hồ Quang Hà,,36990000,Anh Yến,
15901,HD00683,MM011,08/03/2026,Huỳnh Đức Duy,0908016069,7590500,,
15902,MM002-0655,MM002,18/02/2025,Phạm Kim Phúc,84890121001,171000,Anh Long,Đã xuất hóa đơn VAT
15903,HD00656,MM003,17/12/2024,Phạm Hữu Mỹ,0369494281,750000,Chị Đạt,Trả góp 0%
15904,HD00680,MM017,16-8-26,Phạm Hữu Mỹ,0369494281,4990000,Anh Long,
15905,MM013-0653,MM013,18/08/2024,Phạm Hữu Mỹ,0369494281,18990000,Chị An,
15906,HD00654,MM013,14/06/2025,Hồ Bảo Phúc,,4990000,Anh Phong,Trả góp 0%
15907,HD00684,MM011,22/04/2026,Trần Kim Giang,0829431098,53750000,Chị Vy,
15908,HD00651,MM004,31/05/2025,Nguyễn Anh Nga,0359721118,21904000,Anh Lan,Đã xuất hóa đơn VAT
15909,HD00647,MM023,1-4-25,Nguyễn Anh Nga,0359721118,31781000,Chị Cường,
15910,HD00718,MM001,09/05/2026,Nguyễn Anh Nga,0359721118,5690500,Anh Tuyết,Khách hẹn lấy sau
15911,MM019-0698,MM019,29/08/2025,Vũ Đức Quyên,0890440382,9980000,Chị Sơn,Trả góp 0%
15912,HD00645,MM021,28/09/2025,Ngô Văn Cường,0869861552,6490000,Chị Mỹ,Đã xuất hóa đơn VAT
15913,MM015-0657,MM015,21/09/2025,Phan Tuấn Cường,0367407910,10439000,Anh Đạt,Đã xuất hóa đơn VAT
15914,MM009-0641,MM009,21/09/2025,PHAN TUẤN CƯỜNG,0367407910,1890000,Chị Giang,
15915,HD00631,MM016,2024.11.18,Phan Tuấn Cường,0367 407 910,24672000,Anh Thu,Trả góp 0%
15916,HD00635,MM007,2-7-26,Phan Tuấn Cường,,4590000,Anh Bình,
15917,MM008-0657,MM008,8-11-25,Ho Tuan Yen,0355091197,5391000,Chị Đạt,Trả góp 0%
15918,HD00689,MM024,06/04/2025,Hồ Tuấn Yến,0355091197,31990000,Anh Phong,Đã xuất hóa đơn VAT
15919,MM011-0685,MM011,12/01/2026,Ngô Thanh Tuyết,84701935072,19647550,Anh Hiếu,
15920,HD00705,MM018,2024.08.17,Đặng Minh Duy,0832903334,35970000,Chị Duy,
15921,MM011-0686,MM011,25/03/2026,Vo Kim Tu,0332481338,27990000,Anh Như,
15922,MM004-0652,MM004,,Vo Kim Tu,0332481338,190000,Chị Linh,Trả góp 0%
15923,HD00658,MM015,2024.12.13,Lý Tuấn An,84838057396,171000,,Trả góp 0%
15924,MM013-0655,MM013,31/05/2026,Duong Xuan Hanh,0964572082,30196000,Chị Thu,
15925,HD00656,MM002,19/06/2025,Ngô Hữu Như,0333558545,11080000,Anh Lâm,Đã xuất hóa đơn VAT
15926,MM019-0699,MM019,23/03/2025,Le Minh Duy,0967995947,31626450,Chị Quân,
15927,MM021-0646,MM021,13/09/2024,Lê Minh Duy,0967995947,450000,Anh Khánh,Trả góp 0%
15928,MM021-0647,MM021,2026.02.27,Đỗ Minh Khoa,0392 618 817,225000,Anh Duy,Trả góp 0%
15929,HD00648,MM012,2026.07.28,Đỗ Minh Khoa,,26590500,Anh Nga,
15930,HD00647,MM005,08/03/2025,Đỗ Minh Khoa,84392618817,25191000,Anh Đạt,Đã xuất hóa đơn VAT
15931,MM011-0687,MM011,2025.12.07,Lê Đức Thảo,0962675871,27990000,Anh Linh,Đã xuất hóa đơn VAT
15932,HD00636,MM007,29/08/2026,Lê Đức Thảo,0962675871,190000,Anh Đạt,
15933,HD00648,MM021,2026.04.04,LÊ ĐỨC THẢO,0962675871,20691000,Chị Nga,Đã xuất hóa đơn VAT
15934,HD00690,MM024,29/11/2025,Hồ Tuấn Oanh,0942222839,6490000,Chị Thắng,Đã xuất hóa đơn VAT
15935,MM019-0700,MM019,25/08/2026,Hồ Tuấn Oanh,0942222839,2840500,Anh Yến,Khách hẹn lấy sau
15936,HD00657,MM002,26/07/2026,Huỳnh Ngọc Trung,0387120080,4240000,Anh Huy,
15937,MM024-0691,MM024,18/12/2024,Ngô Đức Linh,0343603667,36990000,Chị Trang,
15938,HD00657,MM003,24/08/2024,Phạm Xuân Hoa,0846807696,304000,Chị Duy,
15939,MM024-0692,MM024,19-11-24,Phạm Xuân Hoa,,180500,Anh Trung,
15940,HD00658,MM003,14/08/2025,PHẠM XUÂN HOA,0846807696,,Anh Mỹ,
15941,HD00701,MM019,21/08/2024,Hoàng Minh Phong,0937528912,11990000,,
15942,MM002-0658,MM002,18/06/2026,Hoang Minh Phong,0937528912,27990000,Chị Hiếu,
15943,MM011-0688,MM011,28/11/2024,Vu Minh Thu,0330050127,2840500,Chị Đạt,Khách hẹn lấy sau
15944,HD00654,MM020,21-12-25,Vũ Minh Thu,0330050127,250000,Chị Hiếu,
15945,MM018-0706,MM018,30/07/2024,VŨ THỊ TÂM,0822943012,18990000,Anh Bình,Khách hẹn lấy sau
15946,MM004-0653,MM004,13/05/2026,Vũ Thị Tâm,0822943012,9490000,Chị Thắng,Đã xuất hóa đơn VAT
15947,HD00693,MM024,26/08/2026,Trần Bảo Mai,0811940626,7191000,Anh Đạt,Đã xuất hóa đơn VAT
15948,MM005-0648,MM005,15-12-24,Phan Kim Khoa,0856128539,11990000,Chị Trang,Khách hẹn lấy sau
15949,HD00632,MM016,2025.08.05,Phan Kim Khoa,0856128539,7990000,Chị Thu,
15950,MM002-0659,MM002,2026.04.15,Phan Gia Nhung,0839963252,6480000,Anh Đạt,
15951,MM008-0658,MM008,22-6-25,Hoàng Ngọc Bình,0326021140,19702500,Anh Khánh,Trả góp 0%
15952,MM012-0649,MM012,03/08/2025,Hoàng Ngọc Bình,0326021140,9181000,Anh Thu,
15953,HD00719,MM001,18/08/2025,Ngo Huu Phuong,0333368171,16980000,Chị Thắng,Đã xuất hóa đơn VAT
15954,MM002-0660,MM002,7-11-25,Ngo Huu Phuong,,18040500,Anh Nga,Trả góp 0%
15955,HD00655,MM020,31-5-26,Trần Xuân Lan,84766374879,67651000,Anh Phương,Đã xuất hóa đơn VAT
15956,HD00633,MM016,30/08/2026,Dương Tuấn Tâm,0942166430,36990000,Chị Nam,Khách hẹn lấy sau
15957,HD00656,MM020,26/03/2025,Vũ Anh Lan,0988851565,37980000,Anh Tâm,
15958,MM004-0654,MM004,21/08/2026,Nguyễn Hữu Ngân,0890413401,3490000,Chị Duy,
15959,HD00659,MM003,18-3-25,Ngô Hữu Long,84333406248,6490000,Chị Cường,Đã xuất hóa đơn VAT
15960,HD00660,MM003,04/02/2026,Võ Kim Quân,0797353797,18990000,Chị Trang,Đã xuất hóa đơn VAT
15961,HD00649,MM021,17/07/2026,Võ Kim Quân,0797353797,12730500,Chị Vy,
15962,HD00701,MM022,06/07/2025,PHAN KIM LÂM,,8991000,Chị Vinh,
15963,MM001-0720,MM001,2026.01.14,Phạm Gia Cường,0761771962,14081500,Chị Thắng,
15964,HD00650,MM012,18-5-26,Phạm Gia Cường,0761771962,6740000,Chị Mỹ,
15965,MM019-0702,MM019,15/04/2026,Vũ Anh Dung,0815036915,35140500,Chị An,Khách hẹn lấy sau
15966,HD00689,MM011,09/02/2025,Đặng Thanh Yến,0785062173,57582000,Chị Nam,Khách hẹn lấy sau
15967,HD00721,MM001,15/04/2025,Võ Hữu Mai,0366820039,4491000,Anh Trung,
15968,HD00681,MM017,9-2-25,Võ Hoài Tuyết,0819713947,9490000,Anh Khoa,Khách hẹn lấy sau
15969,MM016-0634,MM016,12/05/2026,Võ Hoài Tuyết,0819713947,36990000,Chị Cường,
15970,HD00676,MM006,05/09/2025,Huỳnh Bảo Giang,0386927962,18040500,Anh Hoa,Khách hẹn lấy sau
15971,HD00637,MM007,04/10/2025,Nguyen Ngoc Phong,0700205775,34970000,Chị Giang,Khách hẹn lấy sau
15972,MM021-0650,MM021,2026.02.12,Huỳnh Ngọc Quân,0862508548,450000,Anh Tuyết,
15973,MM015-0659,MM015,29/10/2025,Nguyễn Kim Bình,0816 597 945,7590500,Chị Hoa,
15974,HD00661,MM003,27/08/2024,Ly Quang Cuong,0863098407,15595500,Anh Lan,Khách hẹn lấy sau
15975,HD00660,MM015,27/01/2026,Lý Quang Cường,0863 098 407,10181000,Anh Mai,Trả góp 0%
15976,MM003-0662,MM003,25-5-26,Tran Anh Oanh,0919606715,6165500,Anh Huy,Trả góp 0%
15977,MM001-0722,MM001,2026.04.21,Trần Anh Oanh,0919606715,4990000,Chị Linh,
15978,HD00723,MM001,31-7-26,Nguyễn Thanh An,0331881089,2840500,Anh Giang,
15979,MM022-0702,MM022,09/04/2025,Ngô Hữu Nam,0821074155,27990000,Chị Hiếu,Khách hẹn lấy sau
15980,HD00635,MM016,08/08/2024,Ngo Huu Nam,0821074155,39781000,Anh Bình,
15981,MM006-0677,MM006,28/09/2025,NGÔ HỮU NAM,0821074155,4990000,Chị Vy,Trả góp 0%
15982,HD00656,MM013,2024.09.08,NGUYỄN TUẤN AN,0393386129,18990000,,Đã xuất hóa đơn VAT
15983,MM009-0642,MM009,09/08/2024,Phan Xuân An,84839485195,12395000,Anh Quyên,
15984,HD00651,MM021,18-11-24,Lý Thanh Hà,84376316960,3990000,Chị Thu,
15985,MM001-0724,MM001,08/05/2026,Lý Thanh Hà,,25480000,Anh Lâm,
15986,HD00678,MM006,16/08/2026,Võ Thanh Khánh,0361763656,74970000,Chị Long,Đã xuất hóa đơn VAT
15987,HD00638,MM007,21/08/2026,Hoàng Minh Hiếu,0786173476,2490000,Chị Thắng,Đã xuất hóa đơn VAT
15988,HD00659,MM008,04/08/2024,Đặng Anh An,,7943500,Anh Đạt,Trả góp 0%
15989,HD00682,MM017,07/09/2024,Dương Đức Vinh,0818 603 671,1701000,Anh Yến,Đã xuất hóa đơn VAT
15990,HD00655,MM004,2026.07.15,LÝ THANH LAN,84377468927,41580000,Anh Bình,
15991,HD00661,MM015,31/08/2024,Đặng Gia Ngân,0339342635,18031000,Chị Giang,Trả góp 0%
15992,MM019-0703,MM019,16/02/2026,Nguyễn Anh Lan,84894664802,16781000,Anh Tú,Trả góp 0%
15993,HD00660,MM008,13/10/2024,Phan Hoai Linh,0796027055,1701000,Chị Lan,
15994,HD00725,MM001,2025.07.09,Tran Tuan Tu,0962095087,20691000,Anh Bình,
15995,HD00703,MM022,25-11-24,Ngo Bao Nhung,0795897165,2983950,,
15996,HD00661,MM002,17-9-25,Dang Gia Lan,0369048985,6490000,Chị Hiếu,Khách hẹn lấy sau
15997,HD00707,MM018,07/06/2026,Đặng Gia Lan,0369 048 985,28897500,Chị Thu,Khách hẹn lấy sau
15998,HD00663,MM003,2026.06.05,Huỳnh Bảo Hoa,0787159417,25191000,Chị Thu,Đã xuất hóa đơn VAT
15999,HD00694,MM024,24/08/2026,Võ Bảo Long,0884563134,23237000,Anh Vy,Trả góp 0%
16000,MM018-0708,MM018,2026.03.17,Võ Xuân Bình,0356063950,31131000,Chị Long,Đã xuất hóa đơn VAT
16001,HD00648,MM023,2025.04.26,Võ Thị Mai,0362582993,10332000,Anh Hiếu,
16002,HD00709,MM018,7-6-26,Đỗ Minh Cường,0339751719,22470000,Anh Yến,Trả góp 0%
16003,HD00639,MM007,08/08/2025,Bùi Quang Hạnh,0346283331,12990000,Anh Vy,
16004,HD00704,MM019,28/09/2025,Bùi Quang Hạnh,0346283331,13070000,Anh Trung,
